Year,DOY,TIME,Rg,Rg_out,Rgl,Rgl_out,LE_spec,NEE,Rec,GPP
2018,225,1900,12.35,4.059,389.2,412.72,-0.68253878,3.861,3.861,0
2018,225,1930,2.231,1.528,387.13,412.88,-16.919238,3.891,3.891,0
2018,225,2000,1.725,1.161,375.9,413.62,-7.7861462,3.878,3.878,0
2018,225,2030,0.413,1.078,375.17,414.83,5.6303268,3.862,3.862,0
2018,225,2100,0.21,0.23,380.83,414.43,-0.6558118,3.844,3.844,0
2018,225,2130,0,0.842,363.9,411.27,0.1200948,3.787,3.787,0
2018,225,2200,0,1.38,365.37,411.85,-1.14537472,3.798,3.798,0
2018,225,2230,0,1.483,381.14,412.4,3.920742,3.803,3.803,0
2018,225,2300,0,1.592,369.91,411.84,4.6848746,3.81,3.81,0
2018,225,2330,0,2.204,354.85,409.15,0.98218708,3.794,3.794,0
2018,225,2400,0,2.686,355.16,410.03,-12.12722,3.814,3.814,0
2018,226,30,0,2.602,353.9,409.49,-4.7355028,3.796,3.796,0
2018,226,100,0,1.604,359.46,409.25,0.6999643,3.761,3.761,0
2018,226,130,0,1.115,373.22,409.34,0.55879404,3.738,3.738,0
2018,226,200,0,0.713,390.02,409.22,0.15588776,3.715,3.715,0
2018,226,230,0,0.693,389.01,409.25,0.5516119,3.709,3.709,0
2018,226,300,0.003,0.221,403.91,409.46,-0.44164274,3.69,3.69,0
2018,226,330,0,0.289,402.06,409.25,-0.40573204,3.687,3.687,0
2018,226,400,0,0.384,401.54,408.85,0.42692524,3.683,3.683,0
2018,226,430,0.003,0.22,402.36,408.56,6.4450876,3.671,3.671,0
2018,226,500,0.041,0.151,406.48,409.48,-1.689569,3.68,3.68,0
2018,226,530,4.48,1.088,405.14,409.41,-1.2621728,0.7966,3.678592,2.881992
2018,226,600,40.061,9.282,385.56,408.92,-1.736665,0.3898,3.68518,3.29538
2018,226,630,133.717,31.371,363.75,409.29,1.583603,-0.6042,3.69616,4.30036
2018,226,700,140.468,27.006,364.03,412.94,-2.2441244,-2.16,3.710434,5.870434
2018,226,730,143.385,27.55,401.19,416.16,-12.456892,-6.451,3.733492,10.184492
2018,226,800,444.528,77.683,383.39,422.86,-4.3834602,-3.661,3.733492,7.394492
2018,226,830,326.671,57.696,403.59,424.51,5.3171384,-3.945,3.754354,7.699354
2018,226,900,348.886,68.153,404.24,423.81,-1.8214378,-6.877,3.755452,10.632452
2018,226,930,390.804,77.003,413.4,425.18,17.0723,-8.721,3.76204,12.48304
2018,226,1000,626.516,107.768,388.59,431.4,-3.850098,-8.219,3.790588,12.009588
2018,226,1030,677.63,115.343,403.45,438.19,12.810112,-23.65,3.906976,27.556976
2018,226,1100,515.346,87.612,400.91,434.87,16.460052,-10.46,3.94321,14.40321
2018,226,1130,911.269,153.571,385.98,447.72,10.9250946,-22.46,4.038736,26.498736
2018,226,1200,789.901,131.185,393.17,444.95,39.372256,-18.21,4.121086,22.331086
2018,226,1230,967.193,161.022,386.86,451.85,-16.742628,-9.64,4.12987,13.76987
2018,226,1300,871.382,143.375,391.63,453.76,49.132902,-16.94,4.253944,21.193944
2018,226,1330,666.389,109.412,395.84,451.22,217.11256,-18.56,4.30006,22.86006
2018,226,1400,829.14,139.578,405.45,456.12,9.224929,-16.49,4.351666,20.841666
2018,226,1430,668.773,114.536,407.84,450.98,-2.1169652,-13.83,4.33849,18.16849
2018,226,1500,368.293,65.994,408.25,442.02,6.5981496,-10.42,4.255042,14.675042
2018,226,1530,266.319,45.569,400.78,435.75,11.938836,-9.105,4.19026,13.29526
2018,226,1600,106.732,21.882,418.91,428.51,-15.223782,-3.541,4.067284,7.608284
2018,226,1630,31.787,7.606,414.93,416.23,-99999,0.9745,3.848782,2.874282
2018,226,1700,60.542,13.031,409.65,415.05,-99999,-1.029,3.78949,4.81849
2018,226,1730,24.46,6.943,409.57,416.24,3.8760008,0.547,3.865252,3.318252
2018,226,1800,9.695,2.847,410.71,414.38,2.195851,1.039,3.787294,2.748294
2018,226,1830,5.526,1.693,410.18,412.92,7.9898364,2.378,3.753256,1.375256
2018,226,1900,0.927,0.347,411.18,412.67,-0.61189478,3.737,3.737,0
2018,226,1930,0,0.266,411.35,412.26,2.9976604,3.729,3.729,0
2018,226,2000,0.071,0.244,410.22,411.06,-1.7084074,3.705,3.705,0
2018,226,2030,0.385,1.006,408.08,409.79,-0.19803868,3.699,3.699,0
2018,226,2100,0.313,0.727,407.81,409.78,1.9580162,3.697,3.697,0
2018,226,2130,0.567,0.938,408.37,409.76,6.5651824,3.708,3.708,0
2018,226,2200,0.034,0.19,408.17,409.28,0.67794692,3.674,3.674,0
2018,226,2230,0.013,0.076,407.86,408.86,-0.16518922,3.661,3.661,0
2018,226,2300,0.11,0.265,406.12,407.18,1.2492214,3.631,3.631,0
2018,226,2330,0.082,0.186,405.4,406.16,-0.59906112,3.609,3.609,0
2018,226,2400,0.004,0.15,404.5,406.52,3.2719946,3.618,3.618,0
2018,227,30,0.007,0.095,404,405.97,-0.41997858,3.606,3.606,0
2018,227,100,0.003,0.109,400.89,404.53,2.0639822,3.583,3.583,0
2018,227,130,0.001,0.239,397.29,402.09,-4.6589718,3.535,3.535,0
2018,227,200,0.006,0.109,401,402.76,-1.7296006,3.539,3.539,0
2018,227,230,0.01,0.15,399.53,402.48,3.8041794,3.536,3.536,0
2018,227,300,0,0.221,397.13,401.24,0.63297024,3.517,3.517,0
2018,227,330,0,0.535,394.1,399.42,3.879533,3.482,3.482,0
2018,227,400,0,3.063,384.06,396.23,0.9878386,3.482,3.482,0
2018,227,430,0,2.493,385.28,397.69,7.8367744,3.534,3.534,0
2018,227,500,0,4.761,383.91,397.63,-2.4360406,3.597,3.597,0
2018,227,530,6.227,5.892,379.87,399.01,2.3088814,-0.2018,3.622594,3.824394
2018,227,600,56.234,16.803,375.2,397.61,3.6876168,-1.762,3.59185,5.35385
2018,227,630,135.319,30.825,352.09,398.01,-4.3245902,-2.799,3.55891,6.35791
2018,227,700,205.43,43.23,340.14,403.82,4.1126582,-3.332,3.616006,6.948006
2018,227,730,374.81,61.164,348.14,413.34,3.9431126,-3.484,3.720316,7.204316
2018,227,800,390.169,63.298,373.03,420.12,-0.86056166,-6.659,3.747766,10.406766
2018,227,830,509.605,80.203,358.76,422.22,3.0188536,-9.09,3.787294,12.877294
2018,227,900,617.193,96.162,363.26,427.69,16.766176,-9.754,3.825724,13.579724
2018,227,930,633.653,102.587,368.91,427.06,8.6503578,-13.53,3.876232,17.406232
2018,227,1000,700.282,116.934,380.93,429.97,8.4972958,-13.46,3.93772,17.39772
2018,227,1030,768.759,128.548,392.71,436.76,31.836896,-16.99,4.02007,21.01007
2018,227,1100,467.391,87.127,413.97,429.34,14.1288,-13.15,3.955288,17.105288
2018,227,1130,504.104,109.196,406.25,433.76,13.693162,-18.44,3.96517,22.40517
2018,227,1200,501.721,147.129,408.17,442.41,37.38245,-23.4,4.093636,27.493636
2018,227,1230,194.669,36.752,419.07,422.94,0.78379518,-8.093,3.919054,12.012054
2018,227,1300,232.934,44.857,414.29,416.37,34.933458,-0.1591,3.771922,3.931022
2018,227,1330,217.433,41.793,412.49,415.61,-99999,-8.149,3.746668,11.895668
2018,227,1400,354.386,66.304,416.32,417.68,-99999,-11.37,3.758746,15.128746
2018,227,1430,122.432,23.613,414.52,415.44,-16.942786,-8.85,3.75655,12.60655
2018,227,1500,243.427,46.346,416.16,418.47,13.48123,-11.26,3.784,15.044
2018,227,1530,220.155,40.462,416.74,420.14,-9.8183386,-8.607,3.82243,12.42943
2018,227,1600,57.575,11.116,412.94,412.82,-99999,-0.9982,3.730198,4.728398
2018,227,1630,52.841,9.807,411.52,411.49,-99999,-0.6734,3.702748,4.376148
2018,227,1700,62.417,13.373,411.89,411.62,-12.692372,-1.292,3.703846,4.995846
2018,227,1730,46.749,10.062,411.15,411.16,-99999,-0.154,3.697258,3.851258
2018,227,1800,53.099,11.48,410.55,410.5,-99999,-0.481,3.682984,4.163984
2018,227,1830,12.007,2.571,408.23,408.32,-12.091898,1.179,3.645652,2.466652
2018,227,1900,0.915,0.147,406.96,407.2,0.82994926,3.626,3.626,0
2018,227,1930,0.017,0.024,406.86,407.15,1.09474652,3.625,3.625,0
2018,227,2000,0.004,0.043,406.94,407.31,-0.45023776,3.629,3.629,0
2018,227,2030,0.008,0.063,406.99,407.46,0.60918676,3.634,3.634,0
2018,227,2100,0,0.05,406.71,407.35,-0.91813652,3.631,3.631,0
2018,227,2130,0,0.043,406.83,407.25,-0.46990034,3.628,3.628,0
2018,227,2200,0.004,0.101,405.15,406.9,-1.4034608,3.623,3.623,0
2018,227,2230,0.097,0.188,405.85,407.04,-99999,3.632,3.632,0
2018,227,2300,0,0.017,406.63,406.97,-0.94027164,3.625,3.625,0
2018,227,2330,0.003,0.046,406.54,407.03,-1.6036188,3.623,3.623,0
2018,227,2400,0.006,0.014,407.09,407.56,1.3634292,3.635,3.635,0
2018,228,30,0.003,0.007,407.38,407.61,-99999,3.635,3.635,0
2018,228,100,0.01,0.004,407.05,407.5,-99999,3.632,3.632,0
2018,228,130,0.008,0.008,407.03,407.35,0.34603786,3.628,3.628,0
2018,228,200,0.003,0.006,407.43,407.64,0.37994698,3.634,3.634,0
2018,228,230,0.006,0.006,407.39,407.56,-0.42951552,4.482,4.482,0
2018,228,300,0.017,0.018,406.96,407.27,-99999,3.628,3.628,0
2018,228,330,0.008,0.022,406.47,406.84,7.2539614,3.62,3.62,0
2018,228,400,0.003,0.003,406.62,406.83,-99999,3.619,3.619,0
2018,228,430,0.003,0.013,406.55,406.72,-99999,3.618,3.618,0
2018,228,500,0.034,0.025,406.14,406.41,-99999,3.612,3.612,0
2018,228,530,2.278,0.462,406.43,406.62,0.98677894,3.359,3.614908,0.255908
2018,228,600,9.071,1.852,406.79,406.8,-99999,2.743,3.6193,0.8763
2018,228,630,19.309,3.807,406.86,406.82,-99999,1.827,3.616006,1.789006
2018,228,700,42.406,8.58,407.12,406.93,4.5694894,2.184,3.614908,1.430908
2018,228,730,22.003,4.144,407.35,407.3,-6.1837048,2.779,3.623692,0.844692
2018,228,800,51.625,10.235,406.19,406.02,-99999,0.9063,3.598438,2.692138
2018,228,830,102.7,22.608,407.16,406.78,13.30462,-0.9664,3.606124,4.572524
2018,228,900,203.611,43.335,408.62,407.82,-99999,-7.729,3.6193,11.3483
2018,228,930,272.454,52.569,403.13,407.53,-99999,-9.678,3.626986,13.304986
2018,228,1000,199.676,36.884,403.94,409.16,3.455669,-7.594,3.632476,11.226476
2018,228,1030,278.138,51.307,401.25,414.05,-4.456459,-10.9,3.65773,14.55773
2018,228,1100,349.704,59.86,398.09,417.54,0.34179922,-12.14,3.710434,15.850434
2018,228,1130,182.638,31.894,405.94,412.64,-14.917658,-3.476,3.69067,7.16667
2018,228,1200,97.791,16.378,406.29,409.65,-99999,-3.548,3.651142,7.199142
2018,228,1230,139.028,24.36,405,410.74,-99999,-5.472,3.655534,9.127534
